trace_id,log
7b01f58d-14ab-4592-b3f5-3635ffd12a9f,Request forwarded to backend service.
bb23b73e-7603-4869-8733-cb2ca80b18b2,Request forwarded to backend service.
bb23b73e-7603-4869-8733-cb2ca80b18b2,Validation failed due to missing headers.
bb23b73e-7603-4869-8733-cb2ca80b18b2,Trace completed with status code 500.
bb23b73e-7603-4869-8733-cb2ca80b18b2,Error: Authentication token expired.
bb23b73e-7603-4869-8733-cb2ca80b18b2,Retrying the request due to transient error.
45ce88c5-85fc-47d3-aa17-85258c4cd932,Error: Authentication token expired.
45ce88c5-85fc-47d3-aa17-85258c4cd932,Retrying the request due to transient error.
45ce88c5-85fc-47d3-aa17-85258c4cd932,Request forwarded to backend service.
e87e7898-59ba-4f62-8aa6-bd30f01a0966,Error: Authentication token expired.
e87e7898-59ba-4f62-8aa6-bd30f01a0966,Patch deployment in progress - system running in degraded mode.
e87e7898-59ba-4f62-8aa6-bd30f01a0966,"Request received by gateway, processing started."
e87e7898-59ba-4f62-8aa6-bd30f01a0966,Malformed JSON received in response payload.
df2f0fbd-2f08-477f-b834-8649e6369218,Error: Authentication token expired.
df2f0fbd-2f08-477f-b834-8649e6369218,Trace completed with status code 500.
df2f0fbd-2f08-477f-b834-8649e6369218,SGA encountered a technical error at stage 2.
df2f0fbd-2f08-477f-b834-8649e6369218,Malformed JSON received in response payload.
df2f0fbd-2f08-477f-b834-8649e6369218,System resources exhausted: CPU at 95%.
a013414e-1f4a-4554-a693-aad503838aea,Timeout occurred while waiting for response.
a013414e-1f4a-4554-a693-aad503838aea,Trace completed with status code 500.
a013414e-1f4a-4554-a693-aad503838aea,Patch deployment in progress - system running in degraded mode.
a013414e-1f4a-4554-a693-aad503838aea,System resources exhausted: CPU at 95%.
a013414e-1f4a-4554-a693-aad503838aea,"Request received by gateway, processing started."
9fa37533-ab21-42fa-90df-1f778922d66c,"Request received by gateway, processing started."
9fa37533-ab21-42fa-90df-1f778922d66c,System resources exhausted: CPU at 95%.
d57ef93d-df88-47fc-9183-e929c08794fb,Request forwarded to backend service.
d57ef93d-df88-47fc-9183-e929c08794fb,"Request received by gateway, processing started."
d57ef93d-df88-47fc-9183-e929c08794fb,Malformed JSON received in response payload.
d57ef93d-df88-47fc-9183-e929c08794fb,Error: Authentication token expired.
d57ef93d-df88-47fc-9183-e929c08794fb,Trace completed with status code 500.
be83ef8c-650b-452b-8505-fcbab7ee054c,Retrying the request due to transient error.
be83ef8c-650b-452b-8505-fcbab7ee054c,Timeout occurred while waiting for response.
be83ef8c-650b-452b-8505-fcbab7ee054c,Error: Authentication token expired.
37765914-ab69-4261-85f8-c980e99f5e9c,"Request received by gateway, processing started."
37765914-ab69-4261-85f8-c980e99f5e9c,System resources exhausted: CPU at 95%.
828b9916-3ad9-42c3-b3b3-16411bb9a9cc,"Request received by gateway, processing started."
828b9916-3ad9-42c3-b3b3-16411bb9a9cc,Retrying the request due to transient error.
468da1db-09c1-40cd-9a8e-ca4decca5cc1,Trace completed with status code 500.
468da1db-09c1-40cd-9a8e-ca4decca5cc1,SGA encountered a technical error at stage 2.
468da1db-09c1-40cd-9a8e-ca4decca5cc1,Request forwarded to backend service.
468da1db-09c1-40cd-9a8e-ca4decca5cc1,Retrying the request due to transient error.
468da1db-09c1-40cd-9a8e-ca4decca5cc1,Error: Authentication token expired.
852598b6-c9a0-4bf6-ac45-e4fa3cc77ac3,Timeout occurred while waiting for response.
852598b6-c9a0-4bf6-ac45-e4fa3cc77ac3,"Request received by gateway, processing started."
8a33af07-878f-4ce7-94e6-aca19b1d3e4c,Patch deployment in progress - system running in degraded mode.
8a33af07-878f-4ce7-94e6-aca19b1d3e4c,Retrying the request due to transient error.
8a33af07-878f-4ce7-94e6-aca19b1d3e4c,Error: Authentication token expired.
66b56e0e-2294-4fe4-999c-b6c066c9a18b,Validation failed due to missing headers.
66b56e0e-2294-4fe4-999c-b6c066c9a18b,"Request received by gateway, processing started."
66b56e0e-2294-4fe4-999c-b6c066c9a18b,Timeout occurred while waiting for response.
66b56e0e-2294-4fe4-999c-b6c066c9a18b,Trace completed with status code 500.
cb133de4-382d-4b51-8371-57a81d505406,Malformed JSON received in response payload.
cb133de4-382d-4b51-8371-57a81d505406,"Request received by gateway, processing started."
cb133de4-382d-4b51-8371-57a81d505406,Patch deployment in progress - system running in degraded mode.
63c3350a-1baa-473c-8395-ee7c805d2bfd,Trace completed with status code 500.
63c3350a-1baa-473c-8395-ee7c805d2bfd,System resources exhausted: CPU at 95%.
4ee3efc6-f8c0-43e7-8ddd-5086f89f5585,SGA encountered a technical error at stage 2.
4ee3efc6-f8c0-43e7-8ddd-5086f89f5585,Malformed JSON received in response payload.
4ee3efc6-f8c0-43e7-8ddd-5086f89f5585,Trace completed with status code 500.
4ee3efc6-f8c0-43e7-8ddd-5086f89f5585,Retrying the request due to transient error.
43bdc17c-f037-4728-bd2a-f26755628188,Error: Authentication token expired.
43bdc17c-f037-4728-bd2a-f26755628188,"Request received by gateway, processing started."
43bdc17c-f037-4728-bd2a-f26755628188,Malformed JSON received in response payload.
43bdc17c-f037-4728-bd2a-f26755628188,Request forwarded to backend service.
42c24eda-8c3b-4b01-bb6b-0c38aa8584fa,Validation failed due to missing headers.
42c24eda-8c3b-4b01-bb6b-0c38aa8584fa,Timeout occurred while waiting for response.
42c24eda-8c3b-4b01-bb6b-0c38aa8584fa,Trace completed with status code 500.
475a39b2-bf7e-4fab-b330-15b8449cd37d,"Request received by gateway, processing started."
475a39b2-bf7e-4fab-b330-15b8449cd37d,Request forwarded to backend service.
475a39b2-bf7e-4fab-b330-15b8449cd37d,Timeout occurred while waiting for response.
475a39b2-bf7e-4fab-b330-15b8449cd37d,Malformed JSON received in response payload.
475a39b2-bf7e-4fab-b330-15b8449cd37d,SGA encountered a technical error at stage 2.
2affe7f9-592e-4157-9424-8deac8460e91,Validation failed due to missing headers.
2affe7f9-592e-4157-9424-8deac8460e91,Timeout occurred while waiting for response.
2affe7f9-592e-4157-9424-8deac8460e91,Patch deployment in progress - system running in degraded mode.
2affe7f9-592e-4157-9424-8deac8460e91,SGA encountered a technical error at stage 2.
2affe7f9-592e-4157-9424-8deac8460e91,Retrying the request due to transient error.
b0098fb6-ac32-4e59-9179-2c85f28f40d0,Patch deployment in progress - system running in degraded mode.
b0098fb6-ac32-4e59-9179-2c85f28f40d0,Trace completed with status code 500.
b0098fb6-ac32-4e59-9179-2c85f28f40d0,Malformed JSON received in response payload.
b0098fb6-ac32-4e59-9179-2c85f28f40d0,"Request received by gateway, processing started."
b0098fb6-ac32-4e59-9179-2c85f28f40d0,SGA encountered a technical error at stage 2.
80145199-f810-4fa5-b4e5-62414152560a,Trace completed with status code 500.
80145199-f810-4fa5-b4e5-62414152560a,Retrying the request due to transient error.
80145199-f810-4fa5-b4e5-62414152560a,SGA encountered a technical error at stage 2.
80145199-f810-4fa5-b4e5-62414152560a,Timeout occurred while waiting for response.
80145199-f810-4fa5-b4e5-62414152560a,Request forwarded to backend service.
cbe74773-5984-4fde-93c4-06482b163cfd,Patch deployment in progress - system running in degraded mode.
cbe74773-5984-4fde-93c4-06482b163cfd,System resources exhausted: CPU at 95%.
b487af1a-e20c-41be-a99b-3f019cccc9b3,Patch deployment in progress - system running in degraded mode.
b487af1a-e20c-41be-a99b-3f019cccc9b3,System resources exhausted: CPU at 95%.
b487af1a-e20c-41be-a99b-3f019cccc9b3,Malformed JSON received in response payload.
b487af1a-e20c-41be-a99b-3f019cccc9b3,Timeout occurred while waiting for response.
b487af1a-e20c-41be-a99b-3f019cccc9b3,Request forwarded to backend service.
f74c07e4-ea79-45a8-bb63-7aacc1260e38,Request forwarded to backend service.
f74c07e4-ea79-45a8-bb63-7aacc1260e38,Validation failed due to missing headers.
f74c07e4-ea79-45a8-bb63-7aacc1260e38,Malformed JSON received in response payload.
f74c07e4-ea79-45a8-bb63-7aacc1260e38,Trace completed with status code 500.
acbb1244-8e97-40df-b51a-a8f8d1942de3,Trace completed with status code 500.
acbb1244-8e97-40df-b51a-a8f8d1942de3,Malformed JSON received in response payload.
acbb1244-8e97-40df-b51a-a8f8d1942de3,Patch deployment in progress - system running in degraded mode.
9c1a2596-504f-46bc-be56-20a1246aab0b,Retrying the request due to transient error.
9c1a2596-504f-46bc-be56-20a1246aab0b,Timeout occurred while waiting for response.
9c1a2596-504f-46bc-be56-20a1246aab0b,Validation failed due to missing headers.
09476c3c-bb89-4592-b743-5e1a77575e3f,SGA encountered a technical error at stage 2.
09476c3c-bb89-4592-b743-5e1a77575e3f,Trace completed with status code 500.
09476c3c-bb89-4592-b743-5e1a77575e3f,Patch deployment in progress - system running in degraded mode.
09476c3c-bb89-4592-b743-5e1a77575e3f,Timeout occurred while waiting for response.
8da5f331-f654-4f62-8eb4-8aae60052375,Patch deployment in progress - system running in degraded mode.
8da5f331-f654-4f62-8eb4-8aae60052375,SGA encountered a technical error at stage 2.
8da5f331-f654-4f62-8eb4-8aae60052375,Request forwarded to backend service.
b64efb0c-8cbc-453b-ace4-d0fe174461e8,Request forwarded to backend service.
b64efb0c-8cbc-453b-ace4-d0fe174461e8,SGA encountered a technical error at stage 2.
b64efb0c-8cbc-453b-ace4-d0fe174461e8,Retrying the request due to transient error.
b64efb0c-8cbc-453b-ace4-d0fe174461e8,Validation failed due to missing headers.
11df7805-0b95-425e-a03d-2933476caef5,Validation failed due to missing headers.
11df7805-0b95-425e-a03d-2933476caef5,Error: Authentication token expired.
11df7805-0b95-425e-a03d-2933476caef5,SGA encountered a technical error at stage 2.
54ae3a27-ac52-4f14-9179-62e70454e2fe,Validation failed due to missing headers.
54ae3a27-ac52-4f14-9179-62e70454e2fe,Error: Authentication token expired.
d9057b1f-b30e-48ed-8723-582e4dc5894b,Validation failed due to missing headers.
d9057b1f-b30e-48ed-8723-582e4dc5894b,System resources exhausted: CPU at 95%.
d9057b1f-b30e-48ed-8723-582e4dc5894b,Timeout occurred while waiting for response.
d9057b1f-b30e-48ed-8723-582e4dc5894b,Malformed JSON received in response payload.
d9057b1f-b30e-48ed-8723-582e4dc5894b,Retrying the request due to transient error.
eb98dc47-7c34-47d7-8f52-c305b64f4a97,Trace completed with status code 500.
eb98dc47-7c34-47d7-8f52-c305b64f4a97,Timeout occurred while waiting for response.
eb98dc47-7c34-47d7-8f52-c305b64f4a97,System resources exhausted: CPU at 95%.
eb98dc47-7c34-47d7-8f52-c305b64f4a97,Retrying the request due to transient error.
eb308b7d-a819-40ce-b4c0-8b6bac3b4d0a,Timeout occurred while waiting for response.
eb308b7d-a819-40ce-b4c0-8b6bac3b4d0a,Retrying the request due to transient error.
eb308b7d-a819-40ce-b4c0-8b6bac3b4d0a,Patch deployment in progress - system running in degraded mode.
eb308b7d-a819-40ce-b4c0-8b6bac3b4d0a,Trace completed with status code 500.
bcf61658-3cd2-4b25-a8e9-616b62ab946d,Request forwarded to backend service.
bcf61658-3cd2-4b25-a8e9-616b62ab946d,System resources exhausted: CPU at 95%.
25f597ed-24d3-416a-aff8-81752ab97c14,SGA encountered a technical error at stage 2.
25f597ed-24d3-416a-aff8-81752ab97c14,Timeout occurred while waiting for response.
25f597ed-24d3-416a-aff8-81752ab97c14,Error: Authentication token expired.
cd8e8339-acde-4929-a3a5-e1ba3d762362,Malformed JSON received in response payload.
cd8e8339-acde-4929-a3a5-e1ba3d762362,Patch deployment in progress - system running in degraded mode.
cd8e8339-acde-4929-a3a5-e1ba3d762362,SGA encountered a technical error at stage 2.
cd8e8339-acde-4929-a3a5-e1ba3d762362,Timeout occurred while waiting for response.
cd8e8339-acde-4929-a3a5-e1ba3d762362,"Request received by gateway, processing started."
2c95b448-9fee-4720-ba40-1410920716bc,Validation failed due to missing headers.
2c95b448-9fee-4720-ba40-1410920716bc,Error: Authentication token expired.
2c95b448-9fee-4720-ba40-1410920716bc,SGA encountered a technical error at stage 2.
2c95b448-9fee-4720-ba40-1410920716bc,Request forwarded to backend service.
b09dc407-fcd3-49ee-b77c-f38266a77619,Timeout occurred while waiting for response.
b09dc407-fcd3-49ee-b77c-f38266a77619,Error: Authentication token expired.
b09dc407-fcd3-49ee-b77c-f38266a77619,Patch deployment in progress - system running in degraded mode.
2d059815-f2fc-405f-8fad-c0fc45d9985d,Validation failed due to missing headers.
2d059815-f2fc-405f-8fad-c0fc45d9985d,SGA encountered a technical error at stage 2.
2d059815-f2fc-405f-8fad-c0fc45d9985d,"Request received by gateway, processing started."
2d059815-f2fc-405f-8fad-c0fc45d9985d,System resources exhausted: CPU at 95%.
b3b007be-c622-4224-9736-05bc7eac6fd3,Trace completed with status code 500.
b3b007be-c622-4224-9736-05bc7eac6fd3,Validation failed due to missing headers.
b3b007be-c622-4224-9736-05bc7eac6fd3,Request forwarded to backend service.
001bbc1e-1557-4139-8c68-0d1a49864886,Retrying the request due to transient error.
001bbc1e-1557-4139-8c68-0d1a49864886,Validation failed due to missing headers.
2b59bd46-d2b9-43df-8f23-a6deae382227,Malformed JSON received in response payload.
2b59bd46-d2b9-43df-8f23-a6deae382227,Retrying the request due to transient error.
2b59bd46-d2b9-43df-8f23-a6deae382227,Request forwarded to backend service.
2b59bd46-d2b9-43df-8f23-a6deae382227,SGA encountered a technical error at stage 2.
2b59bd46-d2b9-43df-8f23-a6deae382227,Trace completed with status code 500.
a90ab6fd-3e79-430e-a55b-31cbd7e378d9,Request forwarded to backend service.
a90ab6fd-3e79-430e-a55b-31cbd7e378d9,"Request received by gateway, processing started."
ea570e66-05eb-4f85-ac55-c7d100b7fd9b,System resources exhausted: CPU at 95%.
ea570e66-05eb-4f85-ac55-c7d100b7fd9b,SGA encountered a technical error at stage 2.
ea570e66-05eb-4f85-ac55-c7d100b7fd9b,Trace completed with status code 500.
a220783a-033f-452e-b6dd-1784e73c5a33,Timeout occurred while waiting for response.
a220783a-033f-452e-b6dd-1784e73c5a33,Validation failed due to missing headers.
f70e17ca-e4cf-45c5-b81c-725256dd3be2,Patch deployment in progress - system running in degraded mode.
f70e17ca-e4cf-45c5-b81c-725256dd3be2,Malformed JSON received in response payload.
f70e17ca-e4cf-45c5-b81c-725256dd3be2,Trace completed with status code 500.
f70e17ca-e4cf-45c5-b81c-725256dd3be2,Error: Authentication token expired.
f70e17ca-e4cf-45c5-b81c-725256dd3be2,Request forwarded to backend service.
fdadf2d3-51e1-42c1-872a-7d69510f860f,Patch deployment in progress - system running in degraded mode.
fdadf2d3-51e1-42c1-872a-7d69510f860f,SGA encountered a technical error at stage 2.
fdadf2d3-51e1-42c1-872a-7d69510f860f,Validation failed due to missing headers.
fdadf2d3-51e1-42c1-872a-7d69510f860f,"Request received by gateway, processing started."
fdadf2d3-51e1-42c1-872a-7d69510f860f,Request forwarded to backend service.
9a414167-93f3-49ce-9b12-7859546ce88a,Validation failed due to missing headers.
9a414167-93f3-49ce-9b12-7859546ce88a,Retrying the request due to transient error.
9a414167-93f3-49ce-9b12-7859546ce88a,Error: Authentication token expired.
9a414167-93f3-49ce-9b12-7859546ce88a,System resources exhausted: CPU at 95%.
11b586d2-f89f-4664-9c1b-2503fc318ead,Request forwarded to backend service.
11b586d2-f89f-4664-9c1b-2503fc318ead,Trace completed with status code 500.
95e29d5a-2a49-48f6-a819-c8781117bbf0,Retrying the request due to transient error.
95e29d5a-2a49-48f6-a819-c8781117bbf0,SGA encountered a technical error at stage 2.
7c61e9f2-ef58-4b99-a740-cebd68f0a933,Validation failed due to missing headers.
7c61e9f2-ef58-4b99-a740-cebd68f0a933,SGA encountered a technical error at stage 2.
7c61e9f2-ef58-4b99-a740-cebd68f0a933,System resources exhausted: CPU at 95%.
7c61e9f2-ef58-4b99-a740-cebd68f0a933,Trace completed with status code 500.
cdcadabd-7b09-4ac1-8bd3-5d0b65035e11,Trace completed with status code 500.
cdcadabd-7b09-4ac1-8bd3-5d0b65035e11,Patch deployment in progress - system running in degraded mode.
cdcadabd-7b09-4ac1-8bd3-5d0b65035e11,Timeout occurred while waiting for response.
cdcadabd-7b09-4ac1-8bd3-5d0b65035e11,Request forwarded to backend service.
0591d810-cb27-4994-9a3f-c41cc83b82b4,Trace completed with status code 500.
0591d810-cb27-4994-9a3f-c41cc83b82b4,Patch deployment in progress - system running in degraded mode.
0591d810-cb27-4994-9a3f-c41cc83b82b4,Error: Authentication token expired.
f488fa1b-153f-4706-8dc9-d1227b654acf,SGA encountered a technical error at stage 2.
f488fa1b-153f-4706-8dc9-d1227b654acf,"Request received by gateway, processing started."
f488fa1b-153f-4706-8dc9-d1227b654acf,Malformed JSON received in response payload.
f488fa1b-153f-4706-8dc9-d1227b654acf,Error: Authentication token expired.
f2d0d633-af23-4b31-a10f-c260163bb5c9,Request forwarded to backend service.
f2d0d633-af23-4b31-a10f-c260163bb5c9,SGA encountered a technical error at stage 2.
40455d93-856f-4415-8b2d-60d546727b7c,SGA encountered a technical error at stage 2.
40455d93-856f-4415-8b2d-60d546727b7c,Timeout occurred while waiting for response.
40455d93-856f-4415-8b2d-60d546727b7c,"Request received by gateway, processing started."
40455d93-856f-4415-8b2d-60d546727b7c,Retrying the request due to transient error.
40455d93-856f-4415-8b2d-60d546727b7c,System resources exhausted: CPU at 95%.
0a479b5f-d344-4032-827b-cf8d957d73c5,Trace completed with status code 500.
0a479b5f-d344-4032-827b-cf8d957d73c5,"Request received by gateway, processing started."
7e51ace1-7d7f-40d3-a5be-74c0ce18669b,Timeout occurred while waiting for response.
7e51ace1-7d7f-40d3-a5be-74c0ce18669b,SGA encountered a technical error at stage 2.
7e51ace1-7d7f-40d3-a5be-74c0ce18669b,Validation failed due to missing headers.
7e51ace1-7d7f-40d3-a5be-74c0ce18669b,"Request received by gateway, processing started."
7e51ace1-7d7f-40d3-a5be-74c0ce18669b,Error: Authentication token expired.
6e34d31f-a0bf-4276-a9cd-03f7f5c2d346,Error: Authentication token expired.
6e34d31f-a0bf-4276-a9cd-03f7f5c2d346,SGA encountered a technical error at stage 2.
6e34d31f-a0bf-4276-a9cd-03f7f5c2d346,Patch deployment in progress - system running in degraded mode.
0fb63aca-854e-47af-9400-c44d85e383be,Timeout occurred while waiting for response.
0fb63aca-854e-47af-9400-c44d85e383be,SGA encountered a technical error at stage 2.
0fb63aca-854e-47af-9400-c44d85e383be,Trace completed with status code 500.
0fb63aca-854e-47af-9400-c44d85e383be,System resources exhausted: CPU at 95%.
ce39e5e4-a7f0-440e-85c0-3ffec07b0325,Timeout occurred while waiting for response.
ce39e5e4-a7f0-440e-85c0-3ffec07b0325,Retrying the request due to transient error.
ce39e5e4-a7f0-440e-85c0-3ffec07b0325,Validation failed due to missing headers.
ce39e5e4-a7f0-440e-85c0-3ffec07b0325,Request forwarded to backend service.
d33d44b0-2e07-4335-aaa3-8aaa2023bd05,Timeout occurred while waiting for response.
d33d44b0-2e07-4335-aaa3-8aaa2023bd05,Validation failed due to missing headers.
37c51d82-7823-4d2d-b5d7-40f760e4901f,Retrying the request due to transient error.
37c51d82-7823-4d2d-b5d7-40f760e4901f,Validation failed due to missing headers.
b29d3958-bf12-49ed-aeaf-e8a9a0178e15,Malformed JSON received in response payload.
b29d3958-bf12-49ed-aeaf-e8a9a0178e15,System resources exhausted: CPU at 95%.
b29d3958-bf12-49ed-aeaf-e8a9a0178e15,Retrying the request due to transient error.
6c0340c2-1aba-4737-98ef-ff6826c18a33,Malformed JSON received in response payload.
6c0340c2-1aba-4737-98ef-ff6826c18a33,Error: Authentication token expired.
29e7abbf-ca21-46b2-b171-b7f2428bb670,Trace completed with status code 500.
29e7abbf-ca21-46b2-b171-b7f2428bb670,System resources exhausted: CPU at 95%.
c3aeb5b6-eb88-4280-8d92-3430a5fd7214,"Request received by gateway, processing started."
c3aeb5b6-eb88-4280-8d92-3430a5fd7214,Retrying the request due to transient error.
747cd2ff-7c8f-4067-ae5d-6d861ebffe38,Timeout occurred while waiting for response.
747cd2ff-7c8f-4067-ae5d-6d861ebffe38,Retrying the request due to transient error.
747cd2ff-7c8f-4067-ae5d-6d861ebffe38,Request forwarded to backend service.
747cd2ff-7c8f-4067-ae5d-6d861ebffe38,Patch deployment in progress - system running in degraded mode.
747cd2ff-7c8f-4067-ae5d-6d861ebffe38,Validation failed due to missing headers.
f0cd99cc-edb2-4a7a-ad06-3b383fd24d6c,"Request received by gateway, processing started."
f0cd99cc-edb2-4a7a-ad06-3b383fd24d6c,Validation failed due to missing headers.
605984c5-313d-47dc-89ed-16066745c29e,System resources exhausted: CPU at 95%.
605984c5-313d-47dc-89ed-16066745c29e,Timeout occurred while waiting for response.
605984c5-313d-47dc-89ed-16066745c29e,Patch deployment in progress - system running in degraded mode.
e263fb4a-cdf4-4024-bf14-7d6da21b711c,System resources exhausted: CPU at 95%.
e263fb4a-cdf4-4024-bf14-7d6da21b711c,Validation failed due to missing headers.
e263fb4a-cdf4-4024-bf14-7d6da21b711c,"Request received by gateway, processing started."
e263fb4a-cdf4-4024-bf14-7d6da21b711c,Patch deployment in progress - system running in degraded mode.
9f639c06-ab98-4746-8121-1f51da45604c,Error: Authentication token expired.
9f639c06-ab98-4746-8121-1f51da45604c,Timeout occurred while waiting for response.
9f639c06-ab98-4746-8121-1f51da45604c,Patch deployment in progress - system running in degraded mode.
9f639c06-ab98-4746-8121-1f51da45604c,System resources exhausted: CPU at 95%.
ffc68151-03c7-4af3-a1c3-545a06bca4ac,Request forwarded to backend service.
ffc68151-03c7-4af3-a1c3-545a06bca4ac,Error: Authentication token expired.
ffc68151-03c7-4af3-a1c3-545a06bca4ac,Malformed JSON received in response payload.
e135da75-62e6-4cc5-8c5a-eaeacb9eade9,Request forwarded to backend service.
e135da75-62e6-4cc5-8c5a-eaeacb9eade9,System resources exhausted: CPU at 95%.
e135da75-62e6-4cc5-8c5a-eaeacb9eade9,Malformed JSON received in response payload.
e135da75-62e6-4cc5-8c5a-eaeacb9eade9,Timeout occurred while waiting for response.
cf916d52-5af0-4a27-b947-015c4ee37a10,Timeout occurred while waiting for response.
cf916d52-5af0-4a27-b947-015c4ee37a10,System resources exhausted: CPU at 95%.
cf916d52-5af0-4a27-b947-015c4ee37a10,"Request received by gateway, processing started."
34d98ffc-c710-410a-a758-4e586c4a2ef3,Patch deployment in progress - system running in degraded mode.
34d98ffc-c710-410a-a758-4e586c4a2ef3,Retrying the request due to transient error.
34d98ffc-c710-410a-a758-4e586c4a2ef3,Error: Authentication token expired.
34d98ffc-c710-410a-a758-4e586c4a2ef3,"Request received by gateway, processing started."
34d98ffc-c710-410a-a758-4e586c4a2ef3,Timeout occurred while waiting for response.
d9042f6c-84c1-4fc8-b5d3-d7c07d74b586,Request forwarded to backend service.
d9042f6c-84c1-4fc8-b5d3-d7c07d74b586,Retrying the request due to transient error.
d9042f6c-84c1-4fc8-b5d3-d7c07d74b586,SGA encountered a technical error at stage 2.
d9042f6c-84c1-4fc8-b5d3-d7c07d74b586,Error: Authentication token expired.
8679df4f-14ef-4073-b86f-8423d011339c,Timeout occurred while waiting for response.
8679df4f-14ef-4073-b86f-8423d011339c,Patch deployment in progress - system running in degraded mode.
8679df4f-14ef-4073-b86f-8423d011339c,Retrying the request due to transient error.
a28f5814-f074-4992-ba18-9227f7402bdf,Error: Authentication token expired.
a28f5814-f074-4992-ba18-9227f7402bdf,Malformed JSON received in response payload.
a28f5814-f074-4992-ba18-9227f7402bdf,Request forwarded to backend service.
6889941d-49a4-4643-a4b1-65dd0a98f71d,Malformed JSON received in response payload.
6889941d-49a4-4643-a4b1-65dd0a98f71d,Timeout occurred while waiting for response.
c222101d-fe64-4eeb-acab-76c5ed3c7cf7,Error: Authentication token expired.
c222101d-fe64-4eeb-acab-76c5ed3c7cf7,System resources exhausted: CPU at 95%.
c222101d-fe64-4eeb-acab-76c5ed3c7cf7,SGA encountered a technical error at stage 2.
c222101d-fe64-4eeb-acab-76c5ed3c7cf7,Trace completed with status code 500.
fd0b0154-d58d-4c78-8fce-91a33b147573,System resources exhausted: CPU at 95%.
fd0b0154-d58d-4c78-8fce-91a33b147573,Error: Authentication token expired.
a4595c5d-15d3-42cc-9a1c-094137011071,Request forwarded to backend service.
a4595c5d-15d3-42cc-9a1c-094137011071,Retrying the request due to transient error.
6be6672e-b5fd-4518-b730-c3925cca7acc,SGA encountered a technical error at stage 2.
6be6672e-b5fd-4518-b730-c3925cca7acc,Trace completed with status code 500.
6be6672e-b5fd-4518-b730-c3925cca7acc,Retrying the request due to transient error.
b091d328-1746-467c-911e-46956fea3fec,Request forwarded to backend service.
b091d328-1746-467c-911e-46956fea3fec,Validation failed due to missing headers.
c4254a2c-35fa-4a50-8b7d-78c3aad5c4c5,Error: Authentication token expired.
c4254a2c-35fa-4a50-8b7d-78c3aad5c4c5,Request forwarded to backend service.
c4254a2c-35fa-4a50-8b7d-78c3aad5c4c5,"Request received by gateway, processing started."
c4254a2c-35fa-4a50-8b7d-78c3aad5c4c5,Patch deployment in progress - system running in degraded mode.
796de0c8-55a8-4370-bb73-3a83b7e62def,Trace completed with status code 500.
796de0c8-55a8-4370-bb73-3a83b7e62def,Patch deployment in progress - system running in degraded mode.
796de0c8-55a8-4370-bb73-3a83b7e62def,Malformed JSON received in response payload.
319cccbb-e048-45fa-b7b0-fef1af6dc482,Error: Authentication token expired.
319cccbb-e048-45fa-b7b0-fef1af6dc482,"Request received by gateway, processing started."
319cccbb-e048-45fa-b7b0-fef1af6dc482,Trace completed with status code 500.
319cccbb-e048-45fa-b7b0-fef1af6dc482,Retrying the request due to transient error.
319cccbb-e048-45fa-b7b0-fef1af6dc482,System resources exhausted: CPU at 95%.
30eced52-c7ee-42ca-aa72-e836e36c76f5,"Request received by gateway, processing started."
30eced52-c7ee-42ca-aa72-e836e36c76f5,Malformed JSON received in response payload.
30eced52-c7ee-42ca-aa72-e836e36c76f5,System resources exhausted: CPU at 95%.
30eced52-c7ee-42ca-aa72-e836e36c76f5,Retrying the request due to transient error.
ddfd885f-9676-4c7d-a9cb-ffed9573c3be,Validation failed due to missing headers.
ddfd885f-9676-4c7d-a9cb-ffed9573c3be,Patch deployment in progress - system running in degraded mode.
ddfd885f-9676-4c7d-a9cb-ffed9573c3be,System resources exhausted: CPU at 95%.
ddfd885f-9676-4c7d-a9cb-ffed9573c3be,Error: Authentication token expired.
0d885eb0-7ec7-47e2-90a3-bfa924baadd1,Patch deployment in progress - system running in degraded mode.
0d885eb0-7ec7-47e2-90a3-bfa924baadd1,Trace completed with status code 500.
0d885eb0-7ec7-47e2-90a3-bfa924baadd1,Timeout occurred while waiting for response.
0d885eb0-7ec7-47e2-90a3-bfa924baadd1,"Request received by gateway, processing started."
0d885eb0-7ec7-47e2-90a3-bfa924baadd1,Error: Authentication token expired.
b01edbea-0dd9-48e9-9e45-b7c5e7262922,System resources exhausted: CPU at 95%.
b01edbea-0dd9-48e9-9e45-b7c5e7262922,Patch deployment in progress - system running in degraded mode.
b01edbea-0dd9-48e9-9e45-b7c5e7262922,Error: Authentication token expired.
b01edbea-0dd9-48e9-9e45-b7c5e7262922,Malformed JSON received in response payload.
