,incident_id,description,category,urgency,status,ci_id,cr_number,resolution,tags,incident_date,cause,app,app_name,trace_id
352,INC10352,System rebooted unexpectedly,Connectivity,Low,Open,"FW002,FW003,FW001",CRQ931308,Configuration corrected and validated with relevant teams before restoration.,"latency, router, firewall",2025-03-03,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,ba1939d3-cb84-4caf-b325-f77cda0b2696
353,INC10353,High latency in application,Connectivity,High,In Progress,DB101,CRQ964199,Issue resolved after thorough analysis and corrective action taken.,"latency, db, router",2025-03-20,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,43b1bc3c-799e-4cb0-b7d8-c5ddaac54dbb
354,INC10354,System rebooted unexpectedly,Network,Medium,Resolved,"DB102,DB101,DB103",CRQ969202,Issue resolved after thorough analysis and corrective action taken.,"db, crash, dns",2025-03-10,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,
355,INC10355,Database connection issues,Authentication,Low,In Progress,DB102,CRQ960100,Issue resolved after thorough analysis and corrective action taken.,"crash, dns, db",2025-03-20,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,f06cc3ea-8ae2-4a32-bb8b-93e2ec924932
356,INC10356,Service timeout in EU region,Database,Low,In Progress,FW003,CRQ935113,Resolved by restarting the impacted services and monitoring the system for stability.,"crash, db, firewall",2025-03-04,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
357,INC10357,Service timeout in EU region,Database,Low,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"firewall, timeout, auth",2025-03-11,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
358,INC10358,Unable to access service,Performance,Medium,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"crash, firewall, router",2025-02-19,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
359,INC10359,Packet loss observed,Authentication,Medium,In Progress,"FW003,FW002",CRQ931725,Issue resolved after thorough analysis and corrective action taken.,"crash, dns, db",2025-03-12,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
360,INC10360,Firewall blocking outgoing traffic,Network,Medium,Open,"FW001,FW003",CRQ928339,Issue resolved after thorough analysis and corrective action taken.,"dns, latency, crash",2025-03-19,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,215b1bd1-2a22-42ff-b376-9dab6b42c556
361,INC10361,Service timeout in EU region,Database,High,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"dns, auth, db",2025-03-17,Generic operational issue requiring investigation.,DBG,Database Group,39c924cc-7e15-42ac-8eb5-83b2250fcba0
362,INC10362,Service timeout in EU region,Performance,Medium,In Progress,"FW003,FW001,FW002",CRQ955381,Issue resolved after thorough analysis and corrective action taken.,"firewall, db, auth",2025-03-09,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
363,INC10363,System rebooted unexpectedly,Performance,Medium,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"router, dns, db",2025-03-02,Generic operational issue requiring investigation.,DBG,Database Group,0c93c2ed-ca2b-47d6-87d4-e05be3d18784
364,INC10364,Authentication failed for multiple users,Network,Medium,In Progress,,,Configuration corrected and validated with relevant teams before restoration.,"crash, timeout, dns",2025-02-19,Generic operational issue requiring investigation.,AIG,Authentication and Identity Group,0f0b87c8-3f05-4d14-a205-9efea6a2672c
365,INC10365,Database connection issues,Database,Low,In Progress,,,Configuration corrected and validated with relevant teams before restoration.,"timeout, router, latency",2025-03-20,Generic operational issue requiring investigation.,DBG,Database Group,
366,INC10366,Database connection issues,Network,Medium,Resolved,DB102,CRQ900281,Issue resolved after thorough analysis and corrective action taken.,"timeout, auth, crash",2025-03-21,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,65439a1a-a9d7-44b2-8c61-63474cde9fea
367,INC10367,Firewall blocking outgoing traffic,Network,Low,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"auth, db, crash",2025-03-19,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
368,INC10368,Service timeout in EU region,Network,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"latency, firewall, dns",2025-02-23,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
369,INC10369,Application not responding,Network,Low,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"firewall, db, dns",2025-03-09,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
370,INC10370,Application not responding,Connectivity,Low,Resolved,"FW002,FW003",CRQ957081,Configuration corrected and validated with relevant teams before restoration.,"latency, firewall, db",2025-03-14,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
371,INC10371,Unable to access service,Authentication,Medium,Open,DB102,CRQ926447,Configuration corrected and validated with relevant teams before restoration.,"timeout, db, crash",2025-02-20,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,9f39fbeb-b58f-4f5d-b94f-d1bb4abe8116
372,INC10372,Application not responding,Database,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"firewall, dns, router",2025-02-23,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
373,INC10373,Unable to access service,Authentication,High,Resolved,"FW001,FW002",CRQ974136,Resolved by restarting the impacted services and monitoring the system for stability.,"router, firewall, crash",2025-03-03,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
374,INC10374,Application not responding,Network,High,Open,,,Issue resolved after thorough analysis and corrective action taken.,"latency, db, dns",2025-03-01,Generic operational issue requiring investigation.,DBG,Database Group,05b60ad8-c7e2-4b12-87bb-628722bb617c
375,INC10375,Unable to access service,Database,Medium,In Progress,,,Issue resolved after thorough analysis and corrective action taken.,"crash, db, timeout",2025-03-18,Generic operational issue requiring investigation.,DBG,Database Group,ffd283dd-adf4-497a-ac61-a2583f1dcd81
376,INC10376,Packet loss observed,Connectivity,High,Open,FW001,CRQ956957,Issue resolved after thorough analysis and corrective action taken.,"firewall, auth, latency",2025-03-05,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,3fa8d689-7f07-4e79-8dc8-1a526ac7d3d0
377,INC10377,Authentication failed for multiple users,Performance,Medium,Resolved,,,Configuration corrected and validated with relevant teams before restoration.,"crash, latency, auth",2025-03-17,Generic operational issue requiring investigation.,NOG,Network Operations Group,
378,INC10378,Firewall blocking outgoing traffic,Performance,Medium,Open,,,Issue resolved after thorough analysis and corrective action taken.,"firewall, crash, db",2025-03-05,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,85524c5c-5dc0-423e-a6e8-f524ff9e71f6
379,INC10379,System rebooted unexpectedly,Database,High,Open,"FW001,FW002,FW003",CRQ954291,Configuration corrected and validated with relevant teams before restoration.,"firewall, timeout, crash",2025-03-12,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
380,INC10380,DNS lookup failed,Database,High,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"router, crash, timeout",2025-03-15,Generic operational issue requiring investigation.,NOG,Network Operations Group,
381,INC10381,Database connection issues,Network,Low,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"latency, auth, crash",2025-03-17,Generic operational issue requiring investigation.,DBG,Database Group,
382,INC10382,Firewall blocking outgoing traffic,Connectivity,High,Open,"FW001,FW003,FW002",CRQ968946,Configuration corrected and validated with relevant teams before restoration.,"timeout, auth, dns",2025-03-20,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,de342bcb-b859-4ee1-b913-f39516fecbf4
383,INC10383,Packet loss observed,Database,Medium,In Progress,"FW003,FW002,FW001",CRQ950411,Issue resolved after thorough analysis and corrective action taken.,"db, timeout, dns",2025-03-08,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,4719477c-f1cf-42f9-b924-075bcaada2ec
384,INC10384,DNS lookup failed,Authentication,Medium,Resolved,,,Configuration corrected and validated with relevant teams before restoration.,"router, db, firewall",2025-02-28,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,30bd6150-5e11-4e46-9450-29caf2464520
385,INC10385,Packet loss observed,Connectivity,Low,Resolved,,,Issue resolved after thorough analysis and corrective action taken.,"db, dns, crash",2025-03-06,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,
386,INC10386,Application not responding,Network,Low,Open,,,Issue resolved after thorough analysis and corrective action taken.,"auth, timeout, firewall",2025-03-18,Generic operational issue requiring investigation.,EFG,Enterprise Firewall Group,484f69e7-a21f-4b7b-898e-c565b60eb110
387,INC10387,Database connection issues,Database,Low,Open,"FW003,FW002",CRQ955381,Configuration corrected and validated with relevant teams before restoration.,"firewall, latency, dns",2025-03-09,Incident caused due to a recent change implementation which led to system instability.,EFG,Enterprise Firewall Group,
388,INC10388,Application not responding,Connectivity,Low,In Progress,"DB103,DB101",CRQ950377,Configuration corrected and validated with relevant teams before restoration.,"db, latency, router",2025-03-06,Incident caused due to a recent change implementation which led to system instability.,DBG,Database Group,
